Date,Bitcoin,Ethereum,Cardano,XRP,Dogecoin
2018-07-01,6366.8,452.57,0.1421,0.46226,0.002536
2018-07-02,6619.5,475.7,0.1544,0.49005,0.002735
2018-07-03,6513.5,461.89,0.1498,0.48516,0.002655
2018-07-04,6598.4,467.52,0.1514,0.49194,0.002688
2018-07-05,6546.5,468.47,0.1475,0.47779,0.002614
2018-07-06,6617.7,469.9,0.1451,0.47773,0.002636
2018-07-07,6765.5,485.4,0.1478,0.4857,0.002655
2018-07-08,6714.8,486.45,0.145,0.47886,0.002649
2018-07-09,6667.1,471.52,0.1393,0.47383,0.002635
2018-07-10,6307.2,432.67,0.128,0.44422,0.002458
2018-07-11,6389.1,445.99,0.1314,0.45023,0.002462
2018-07-12,6250.6,430.84,0.1273,0.43767,0.002286
2018-07-13,6230.2,432.85,0.1375,0.43727,0.002328
2018-07-14,6254.8,434.09,0.1365,0.43849,0.002344
2018-07-15,6362.9,450.81,0.1423,0.44708,0.002423
2018-07-16,6729.9,479.79,0.1566,0.4819,0.002904
2018-07-17,7322.0,499.87,0.1715,0.50696,0.003254
2018-07-18,7383.6,480.0,0.1804,0.48826,0.003694
2018-07-19,7477.5,469.47,0.1818,0.47694,0.003833
2018-07-20,7339.4,449.38,0.1615,0.44462,0.003409
2018-07-21,7408.7,461.52,0.1636,0.45501,0.003555
2018-07-22,7412.3,459.02,0.1694,0.44938,0.003487
2018-07-23,7723.0,450.56,0.1645,0.44519,0.003416
2018-07-24,8407.0,479.88,0.1738,0.45813,0.003626
2018-07-25,8173.7,472.03,0.1727,0.45943,0.003564
2018-07-26,7937.0,462.75,0.1644,0.44956,0.003374
2018-07-27,8187.4,470.23,0.1661,0.45516,0.003444
2018-07-28,8234.1,468.78,0.1643,0.45675,0.003421
2018-07-29,8215.6,466.41,0.1625,0.45303,0.003305
2018-07-30,8177.1,456.64,0.1534,0.44603,0.003259
2018-07-31,7729.4,431.5,0.1416,0.43498,0.002979
2018-08-01,7606.4,420.3,0.1399,0.44667,0.003056
2018-08-02,7535.6,411.0,0.1309,0.43025,0.00297
2018-08-03,7419.0,417.58,0.1296,0.44065,0.002928
2018-08-04,7014.3,407.09,0.1264,0.42969,0.002829
2018-08-05,7027.1,408.85,0.1306,0.43458,0.002876
2018-08-06,6943.6,405.4,0.1295,0.41287,0.002783
2018-08-07,6724.9,378.25,0.1238,0.37837,0.002651
2018-08-08,6283.6,355.44,0.1128,0.33179,0.002421
2018-08-09,6538.8,363.34,0.1219,0.34388,0.002579
2018-08-10,6152.3,331.81,0.1146,0.31886,0.002417
2018-08-11,6231.6,317.59,0.1103,0.29757,0.002381
2018-08-12,6313.0,318.18,0.1119,0.29555,0.002407
2018-08-13,6255.3,284.01,0.1011,0.27446,0.002331
2018-08-14,6190.2,278.19,0.0938,0.27289,0.002232
2018-08-15,6256.9,281.12,0.0936,0.28026,0.002281
2018-08-16,6306.7,286.76,0.0945,0.29157,0.002268
2018-08-17,6581.7,316.9,0.1099,0.36739,0.002498
2018-08-18,6379.1,293.89,0.0983,0.32838,0.002397
2018-08-19,6481.5,299.33,0.1014,0.3423,0.002457
2018-08-20,6268.1,271.08,0.092,0.31467,0.002344
2018-08-21,6482.2,280.9,0.0947,0.33384,0.002408
2018-08-22,6359.6,269.84,0.0895,0.31786,0.002332
2018-08-23,6521.2,276.12,0.0923,0.32608,0.002376
2018-08-24,6680.4,281.29,0.0938,0.32673,0.00243
2018-08-25,6734.8,277.61,0.094,0.32725,0.00242
2018-08-26,6712.7,274.46,0.0931,0.32298,0.002427
2018-08-27,6897.6,286.57,0.1004,0.33877,0.002477
2018-08-28,7074.6,295.62,0.1055,0.35111,0.002643
2018-08-29,7029.1,288.42,0.1054,0.3448,0.00263
2018-08-30,6993.7,283.97,0.1007,0.33487,0.003323
2018-08-31,7033.8,281.94,0.1018,0.33503,0.004823
2018-09-01,7189.6,295.31,0.107,0.34691,0.006458
2018-09-02,7293.9,295.05,0.1048,0.34199,0.005067
2018-09-03,7264.2,288.92,0.1036,0.33463,0.005324
2018-09-04,7377.5,285.17,0.1053,0.33078,0.005284
2018-09-05,6706.8,228.77,0.0865,0.27904,0.004953
2018-09-06,6514.0,229.6,0.0883,0.30169,0.005038
2018-09-07,6390.9,215.6,0.0826,0.28704,0.005306
2018-09-08,6184.3,196.79,0.0775,0.27673,0.005717
2018-09-09,6238.5,195.8,0.0759,0.27608,0.005859
2018-09-10,6321.0,197.04,0.0734,0.26944,0.006945
2018-09-11,6293.9,185.07,0.0701,0.26298,0.006348
2018-09-12,6338.0,182.98,0.0662,0.26986,0.0065
2018-09-13,6482.9,211.0,0.0695,0.27914,0.006582
2018-09-14,6483.7,209.98,0.0676,0.27616,0.006207
2018-09-15,6519.0,221.94,0.0689,0.28041,0.006249
2018-09-16,6500.2,220.2,0.0699,0.28113,0.006583
2018-09-17,6251.9,196.24,0.0633,0.27058,0.006278
2018-09-18,6342.0,209.03,0.0692,0.31965,0.00597
2018-09-19,6390.4,209.74,0.0722,0.3265,0.00563
2018-09-20,6489.2,224.42,0.081,0.4501,0.005714
2018-09-21,6766.7,247.92,0.0877,0.56351,0.005713
2018-09-22,6729.6,240.82,0.0834,0.57338,0.005806
2018-09-23,6704.1,244.67,0.0897,0.57179,0.005969
2018-09-24,6584.1,228.01,0.0825,0.49234,0.005718
2018-09-25,6445.1,219.04,0.0811,0.5257,0.005747
2018-09-26,6468.1,214.35,0.0792,0.51257,0.005776
2018-09-27,6689.2,229.15,0.0864,0.54315,0.00589
2018-09-28,6636.0,221.77,0.0839,0.53969,0.005894
2018-09-29,6603.9,231.87,0.0843,0.56983,0.005887
2018-09-30,6635.2,232.8,0.0851,0.58274,0.005933
2018-10-01,6608.2,231.77,0.0846,0.57737,0.005949
2018-10-02,6549.9,225.84,0.0822,0.51702,0.005825
2018-10-03,6507.8,220.51,0.0809,0.52855,0.005736
2018-10-04,6584.2,222.57,0.0815,0.52871,0.005674
2018-10-05,6639.1,228.34,0.0834,0.52085,0.005672
2018-10-06,6596.3,225.18,0.0816,0.48883,0.005587
2018-10-07,6611.0,226.11,0.0847,0.48247,0.005629
2018-10-08,6669.6,229.84,0.087,0.49233,0.005643
2018-10-09,6650.8,228.25,0.0866,0.48157,0.005666
2018-10-10,6618.0,226.3,0.0855,0.46573,0.005627
2018-10-11,6239.1,190.89,0.0707,0.38209,0.005026
2018-10-12,6291.3,196.7,0.0732,0.42055,0.005307
2018-10-13,6321.7,201.22,0.0737,0.42235,0.005265
2018-10-14,6326.8,197.08,0.0717,0.40834,0.00527
2018-10-15,6699.8,214.26,0.0767,0.45981,0.005376
2018-10-16,6705.3,215.06,0.0778,0.48335,0.005146
2018-10-17,6686.6,213.46,0.08,0.48294,0.004729
2018-10-18,6574.1,206.58,0.0767,0.4668,0.00448
2018-10-19,6512.0,204.97,0.0769,0.45999,0.004597
2018-10-20,6572.2,208.04,0.0776,0.46712,0.004642
2018-10-21,6583.0,207.37,0.0773,0.46423,0.004567
2018-10-22,6555.8,206.77,0.0773,0.46061,0.004446
2018-10-23,6528.7,205.68,0.0759,0.46869,0.004199
2018-10-24,6530.7,205.12,0.0754,0.46314,0.00396
2018-10-25,6507.0,204.11,0.0749,0.46275,0.003745
2018-10-26,6510.0,204.58,0.0747,0.46505,0.004111
2018-10-27,6494.2,204.36,0.0735,0.45973,0.004218
2018-10-28,6486.1,204.99,0.0736,0.4639,0.00405
2018-10-29,6335.0,197.05,0.0702,0.44421,0.003856
2018-10-30,6325.7,197.39,0.0701,0.44726,0.003897
2018-10-31,6365.9,198.59,0.0706,0.45361,0.003804
2018-11-01,6400.5,198.17,0.0714,0.46029,0.003784
2018-11-02,6424.7,202.66,0.0731,0.46122,0.003792
2018-11-03,6386.2,200.23,0.0717,0.45684,0.003758
2018-11-04,6478.2,211.86,0.0773,0.46954,0.003727
2018-11-05,6459.7,210.67,0.0768,0.50116,0.00365
2018-11-06,6502.8,220.22,0.0817,0.55373,0.003701
2018-11-07,6565.3,218.8,0.079,0.5398,0.003632
2018-11-08,6474.0,212.87,0.0769,0.49621,0.003362
2018-11-09,6412.0,211.39,0.0746,0.50383,0.003128
2018-11-10,6427.1,213.21,0.0754,0.50845,0.003292
2018-11-11,6446.1,213.18,0.077,0.50948,0.00317
2018-11-12,6435.0,212.79,0.0769,0.52287,0.003084
2018-11-13,6429.2,210.44,0.0747,0.51629,0.002967
2018-11-14,5842.4,187.46,0.0665,0.47997,0.00277
2018-11-15,5718.9,184.1,0.0644,0.48732,0.002851
2018-11-16,5636.2,177.01,0.0615,0.4766,0.002761
2018-11-17,5621.8,176.53,0.0612,0.4976,0.002602
2018-11-18,5658.3,178.65,0.0623,0.51555,0.002638
2018-11-19,4883.8,150.12,0.0528,0.48164,0.002435
2018-11-20,4524.6,132.92,0.0459,0.44273,0.002329
2018-11-21,4638.7,137.72,0.0484,0.45202,0.002476
2018-11-22,4356.0,126.12,0.044,0.42627,0.002383
2018-11-23,4398.0,124.64,0.044,0.41331,0.002386
2018-11-24,3920.4,114.43,0.039,0.37942,0.002256
2018-11-25,4062.2,118.04,0.0383,0.38172,0.002261
2018-11-26,3837.0,110.08,0.0365,0.3621,0.002127
2018-11-27,3866.5,111.18,0.0369,0.36506,0.002078
2018-11-28,4265.4,122.74,0.0422,0.39252,0.002235
2018-11-29,4296.5,117.85,0.042,0.38143,0.002226
2018-11-30,4039.7,113.77,0.0391,0.36448,0.002185
2018-12-01,4196.2,118.23,0.0414,0.37328,0.00223
2018-12-02,4160.4,116.41,0.0417,0.36917,0.002211
2018-12-03,3897.8,108.66,0.0385,0.34811,0.002157
2018-12-04,3958.5,110.09,0.0375,0.35312,0.002202
2018-12-05,3771.6,102.33,0.0343,0.33849,0.002197
2018-12-06,3508.6,90.86,0.0307,0.30879,0.002111
2018-12-07,3422.2,93.27,0.0297,0.30165,0.002123
2018-12-08,3430.4,90.57,0.0302,0.30414,0.002105
2018-12-09,3567.5,93.62,0.0311,0.31097,0.002092
2018-12-10,3460.5,90.17,0.0298,0.30114,0.002063
2018-12-11,3407.7,88.32,0.0295,0.30186,0.002087
2018-12-12,3466.1,89.62,0.0303,0.30662,0.002081
2018-12-13,3315.3,86.31,0.0291,0.30033,0.002056
2018-12-14,3247.8,83.81,0.0283,0.28927,0.002074
2018-12-15,3228.7,83.9,0.0281,0.28549,0.002064
2018-12-16,3247.9,84.72,0.029,0.28814,0.002109
2018-12-17,3526.1,94.37,0.0325,0.32915,0.002531
2018-12-18,3668.0,100.66,0.0342,0.35154,0.002518
2018-12-19,3687.1,99.37,0.0337,0.34774,0.002629
2018-12-20,4076.0,114.61,0.0387,0.37552,0.002653
2018-12-21,3850.9,108.18,0.0403,0.35655,0.002466
2018-12-22,3964.4,115.84,0.0416,0.36033,0.002446
2018-12-23,3944.4,129.6,0.0437,0.36988,0.00249
2018-12-24,4026.1,139.23,0.045,0.40356,0.002507
2018-12-25,3762.5,128.39,0.0411,0.37866,0.002379
2018-12-26,3793.7,130.06,0.0406,0.37548,0.002393
2018-12-27,3586.9,114.56,0.0361,0.33661,0.002299
2018-12-28,3861.6,136.61,0.0411,0.37365,0.002377
2018-12-29,3706.8,133.67,0.0403,0.35945,0.002313
2018-12-30,3815.0,138.45,0.0426,0.36759,0.002333
2018-12-31,3709.4,131.9,0.0405,0.351,0.002327
2019-01-01,3809.4,139.61,0.042,0.36326,0.002347
2019-01-02,3873.8,152.95,0.0443,0.37138,0.00235
2019-01-03,3780.1,146.94,0.042,0.35434,0.002293
2019-01-04,3802.7,152.86,0.0431,0.3556,0.002243
2019-01-05,3785.4,153.49,0.044,0.35106,0.002249
2019-01-06,4004.1,154.96,0.0483,0.36412,0.002257
2019-01-07,3985.9,149.96,0.0475,0.36186,0.00223
2019-01-08,3971.0,148.41,0.0478,0.36311,0.002223
2019-01-09,3978.0,148.79,0.0514,0.36664,0.002215
2019-01-10,3603.7,125.63,0.0436,0.32724,0.002079
2019-01-11,3616.5,125.15,0.0433,0.32749,0.002067
2019-01-12,3597.2,123.75,0.0429,0.32715,0.002084
2019-01-13,3490.2,114.64,0.0394,0.31218,0.002053
2019-01-14,3638.1,127.53,0.0434,0.32993,0.00208
2019-01-15,3571.3,119.62,0.042,0.32338,0.002042
2019-01-16,3588.0,121.72,0.0441,0.32682,0.002066
2019-01-17,3626.4,122.03,0.0447,0.32651,0.002062
2019-01-18,3605.6,119.34,0.0437,0.3214,0.002042
2019-01-19,3677.8,123.02,0.0451,0.32855,0.002094
2019-01-20,3542.3,117.52,0.0428,0.31774,0.002028
2019-01-21,3536.7,116.05,0.0425,0.31838,0.002032
2019-01-22,3580.1,118.23,0.0433,0.31861,0.002021
2019-01-23,3561.5,116.84,0.0427,0.31476,0.001996
2019-01-24,3574.3,116.71,0.0428,0.3166,0.002006
2019-01-25,3572.0,115.5,0.0424,0.31446,0.002005
2019-01-26,3570.9,115.83,0.0424,0.31304,0.00201
2019-01-27,3555.6,112.5,0.0409,0.30679,0.001994
2019-01-28,3442.8,105.82,0.0385,0.2928,0.001891
2019-01-29,3414.8,104.79,0.038,0.28746,0.001878
2019-01-30,3460.0,108.52,0.0395,0.32165,0.001922
2019-01-31,3437.2,106.71,0.0382,0.3093,0.001893
2019-02-01,3467.9,106.98,0.0386,0.30682,0.001909
2019-02-02,3502.5,110.68,0.0393,0.31034,0.001927
2019-02-03,3459.1,107.62,0.0382,0.30227,0.00188
2019-02-04,3462.8,107.9,0.038,0.2992,0.001873
2019-02-05,3468.4,107.37,0.038,0.2995,0.001855
2019-02-06,3404.3,104.63,0.0367,0.2895,0.001805
2019-02-07,3397.7,104.55,0.0364,0.29134,0.001818
2019-02-08,3661.7,119.23,0.0407,0.31217,0.001937
2019-02-09,3661.4,119.44,0.0412,0.3122,0.001908
2019-02-10,3679.0,124.92,0.0429,0.30969,0.001899
2019-02-11,3631.8,121.3,0.0417,0.30238,0.001861
2019-02-12,3632.0,122.64,0.0417,0.30494,0.001878
2019-02-13,3611.5,122.22,0.0411,0.30394,0.001888
2019-02-14,3592.6,120.97,0.0404,0.30091,0.00189
2019-02-15,3604.7,121.73,0.0406,0.30175,0.00189
2019-02-16,3616.8,122.87,0.041,0.30083,0.001932
2019-02-17,3664.2,133.79,0.0416,0.30346,0.002026
2019-02-18,3896.0,145.8,0.0456,0.32232,0.002059
2019-02-19,3914.3,144.01,0.0459,0.32321,0.002064
2019-02-20,3972.4,149.11,0.0474,0.33193,0.002052
2019-02-21,3936.6,145.78,0.045,0.32061,0.002021
2019-02-22,3965.2,147.97,0.0458,0.3215,0.002044
2019-02-23,4120.4,158.3,0.0485,0.33285,0.00207
2019-02-24,3755.2,132.93,0.0416,0.29775,0.001916
2019-02-25,3833.7,138.27,0.0435,0.32786,0.001988
2019-02-26,3810.3,136.67,0.0429,0.31703,0.001957
2019-02-27,3814.6,135.2,0.0429,0.31108,0.001951
2019-02-28,3816.6,135.47,0.0429,0.31412,0.001927
2019-03-01,3821.9,135.72,0.043,0.31588,0.001964
2019-03-02,3823.1,132.76,0.0424,0.31411,0.001979
2019-03-03,3809.5,131.01,0.0421,0.31106,0.001959
2019-03-04,3715.9,125.97,0.0402,0.30246,0.001908
2019-03-05,3857.2,136.82,0.0429,0.31513,0.001947
2019-03-06,3863.0,137.62,0.0425,0.31648,0.001939
2019-03-07,3875.1,136.93,0.0427,0.31324,0.001951
2019-03-08,3865.9,133.85,0.0424,0.30802,0.001949
2019-03-09,3944.3,137.52,0.0468,0.31388,0.001978
2019-03-10,3915.2,135.72,0.0456,0.31295,0.001959
2019-03-11,3870.3,132.99,0.0473,0.31039,0.001929
2019-03-12,3886.0,133.8,0.0472,0.31039,0.001995
2019-03-13,3865.1,131.97,0.0462,0.31376,0.002007
2019-03-14,3879.0,132.45,0.0476,0.31154,0.002023
2019-03-15,3924.3,136.75,0.0498,0.31505,0.002035
2019-03-16,4006.4,141.15,0.0512,0.31871,0.002053
2019-03-17,3981.5,138.91,0.0498,0.31568,0.002051
2019-03-18,3990.2,137.92,0.0499,0.31478,0.002061
2019-03-19,4017.0,138.72,0.052,0.3159,0.002051
2019-03-20,4041.2,139.31,0.0535,0.31776,0.002043
2019-03-21,3982.2,135.11,0.0523,0.3101,0.002017
2019-03-22,3990.4,136.42,0.0578,0.31057,0.002025
2019-03-23,4002.5,137.53,0.0635,0.31171,0.002023
2019-03-24,3994.7,136.44,0.0615,0.30774,0.002017
2019-03-25,3937.0,134.25,0.0586,0.30297,0.002023
2019-03-26,3942.8,134.37,0.0617,0.3028,0.002025
2019-03-27,4041.7,139.65,0.067,0.31038,0.002068
2019-03-28,4025.6,138.15,0.0655,0.30616,0.002058
2019-03-29,4102.2,143.38,0.0713,0.30784,0.00209
2019-03-30,4111.8,142.65,0.0721,0.31104,0.002084
2019-03-31,4102.3,141.79,0.07,0.3089,0.002076
2019-04-01,4145.1,141.5,0.0721,0.31243,0.002453
2019-04-02,4859.3,163.47,0.0855,0.35112,0.002796
2019-04-03,4968.7,160.34,0.0905,0.34058,0.003143
2019-04-04,4902.4,157.43,0.0871,0.3301,0.003652
2019-04-05,5010.2,164.93,0.0904,0.36152,0.003551
2019-04-06,5046.2,165.55,0.0899,0.35256,0.003367
2019-04-07,5173.6,174.33,0.0899,0.36157,0.00341
2019-04-08,5245.2,179.16,0.0861,0.35599,0.002988
2019-04-09,5158.4,175.09,0.0829,0.34742,0.002859
2019-04-10,5307.8,177.37,0.0894,0.35315,0.002965
2019-04-11,5022.6,164.36,0.0828,0.32729,0.002768
2019-04-12,5054.2,163.47,0.0825,0.32364,0.002839
2019-04-13,5051.8,163.19,0.0829,0.32482,0.002868
2019-04-14,5134.8,167.29,0.0842,0.32632,0.002881
2019-04-15,5032.3,160.17,0.0815,0.31904,0.002776
2019-04-16,5180.9,165.65,0.0828,0.3239,0.002814
2019-04-17,5208.3,165.9,0.0824,0.33369,0.002811
2019-04-18,5264.7,173.33,0.0813,0.33522,0.002952
2019-04-19,5241.0,172.79,0.0789,0.33028,0.002888
2019-04-20,5290.2,172.73,0.0759,0.32735,0.002929
2019-04-21,5243.5,168.52,0.0733,0.32078,0.002787
2019-04-22,5346.7,170.87,0.0778,0.32266,0.002772
2019-04-23,5511.6,169.95,0.0735,0.31888,0.002747
2019-04-24,5415.6,165.22,0.0722,0.30013,0.002598
2019-04-25,5209.1,155.18,0.0696,0.29234,0.002444
2019-04-26,5298.3,157.97,0.0698,0.30293,0.002515
2019-04-27,5265.9,159.41,0.0705,0.29895,0.002512
2019-04-28,5302.3,158.27,0.0688,0.2994,0.002547
2019-04-29,5235.0,154.93,0.0648,0.29437,0.002461
2019-04-30,5320.8,161.8,0.0701,0.30886,0.00251
2019-05-01,5384.2,160.38,0.0689,0.30389,0.002539
2019-05-02,5493.8,161.66,0.0686,0.30343,0.002599
2019-05-03,5766.8,167.86,0.0699,0.30763,0.002705
2019-05-04,5830.9,163.68,0.0669,0.30368,0.002692
2019-05-05,5774.9,163.03,0.066,0.30165,0.002643
2019-05-06,5745.1,173.0,0.0669,0.30296,0.002596
2019-05-07,5849.5,169.34,0.0642,0.29889,0.002556
2019-05-08,5990.3,170.77,0.0647,0.30053,0.002554
2019-05-09,6191.5,170.84,0.0617,0.29605,0.002497
2019-05-10,6386.0,172.77,0.0632,0.2995,0.002496
2019-05-11,7190.3,192.27,0.0747,0.32189,0.002776
2019-05-12,6984.8,188.07,0.0702,0.31069,0.002628
2019-05-13,7806.0,196.02,0.0726,0.324,0.002728
2019-05-14,7994.6,217.42,0.0845,0.40919,0.003074
2019-05-15,8164.6,248.15,0.0939,0.45701,0.003334
2019-05-16,7871.8,264.69,0.0879,0.41795,0.003135
2019-05-17,7359.5,244.45,0.0833,0.38805,0.002915
2019-05-18,7262.6,233.89,0.0788,0.37194,0.002958
2019-05-19,8157.2,259.63,0.0862,0.41539,0.00313
2019-05-20,7965.3,250.72,0.0844,0.39551,0.002976
2019-05-21,7930.3,253.76,0.0839,0.39544,0.003032
2019-05-22,7635.7,244.34,0.0775,0.37311,0.002932
2019-05-23,7852.1,244.68,0.0804,0.37975,0.002952
2019-05-24,7970.1,249.17,0.0807,0.38289,0.002989
2019-05-25,8027.4,250.68,0.0801,0.38536,0.002975
2019-05-26,8630.2,264.68,0.0853,0.40464,0.003046
2019-05-27,8760.1,270.98,0.0904,0.43344,0.003124
2019-05-28,8716.3,271.18,0.0928,0.44863,0.003146
2019-05-29,8647.8,268.61,0.0909,0.44275,0.003171
2019-05-30,8271.9,254.52,0.0839,0.41841,0.003206
2019-05-31,8558.3,267.99,0.0891,0.43841,0.003396
2019-06-01,8545.7,264.31,0.0905,0.42894,0.00335
2019-06-02,8728.6,269.01,0.0963,0.44403,0.00337
2019-06-03,8124.8,250.37,0.0875,0.41805,0.003165
2019-06-04,7685.5,241.26,0.0826,0.39837,0.002966
2019-06-05,7779.1,245.83,0.0825,0.40041,0.003029
2019-06-06,7784.9,248.54,0.083,0.41935,0.003083
2019-06-07,7985.2,248.98,0.085,0.41973,0.003148
2019-06-08,7901.4,243.42,0.0836,0.40721,0.003101
2019-06-09,7635.0,231.27,0.079,0.38547,0.002988
2019-06-10,7987.8,246.86,0.0851,0.40003,0.003074
2019-06-11,7888.0,244.41,0.0874,0.39205,0.003057
2019-06-12,8133.1,261.54,0.0961,0.40068,0.003073
2019-06-13,8219.0,254.86,0.0895,0.39882,0.003079
2019-06-14,8656.1,262.53,0.0901,0.40204,0.003105
2019-06-15,8812.5,267.75,0.0913,0.40947,0.003132
2019-06-16,8962.5,267.98,0.0919,0.42748,0.00318
2019-06-17,9318.8,273.0,0.0932,0.44728,0.00319
2019-06-18,9080.6,264.59,0.0891,0.4272,0.003105
2019-06-19,9255.4,268.26,0.0896,0.43418,0.00314
2019-06-20,9517.0,271.43,0.0873,0.42986,0.003106
2019-06-21,10179.3,294.72,0.0891,0.44316,0.003259
2019-06-22,10721.7,310.38,0.0947,0.47707,0.00331
2019-06-23,10897.1,308.53,0.097,0.47017,0.00331
2019-06-24,11046.4,311.46,0.0978,0.47394,0.003344
2019-06-25,11809.9,317.65,0.0963,0.46812,0.003349
2019-06-26,13063.8,338.54,0.098,0.46739,0.0034
2019-06-27,11287.8,297.55,0.0863,0.40976,0.003383
2019-06-28,12409.1,310.56,0.0887,0.4263,0.003415
2019-06-29,11906.5,318.48,0.09,0.42673,0.003371
2019-06-30,10818.6,292.21,0.082,0.39695,0.003279
2019-07-01,10616.6,294.83,0.0836,0.40692,0.00327
2019-07-02,10835.9,291.41,0.0805,0.39829,0.003162
2019-07-03,11900.8,300.58,0.0824,0.40425,0.003343
2019-07-04,11163.1,283.43,0.0775,0.38768,0.00318
2019-07-05,10970.2,287.15,0.0764,0.37891,0.003857
2019-07-06,11268.0,288.08,0.0775,0.39022,0.003521
2019-07-07,11415.9,304.88,0.0797,0.39661,0.00358
2019-07-08,12252.6,312.23,0.0802,0.40104,0.003466
2019-07-09,12541.5,307.41,0.0779,0.39327,0.003493
2019-07-10,12110.6,289.1,0.0718,0.36144,0.003398
2019-07-11,11342.3,268.72,0.0652,0.3289,0.003244
2019-07-12,11762.1,274.68,0.0694,0.34351,0.003356
2019-07-13,11364.9,269.16,0.0668,0.33206,0.003286
2019-07-14,10200.1,226.62,0.0591,0.30451,0.002963
2019-07-15,10845.9,228.49,0.059,0.3129,0.003091
2019-07-16,9424.8,198.87,0.0518,0.29532,0.002791
2019-07-17,9723.2,210.95,0.0551,0.31013,0.002898
2019-07-18,10651.4,225.23,0.0584,0.32028,0.003114
2019-07-19,10571.5,220.09,0.0596,0.31866,0.003039
2019-07-20,10826.7,227.86,0.0626,0.33286,0.003108
2019-07-21,10714.4,225.01,0.0611,0.3307,0.003078
2019-07-22,10412.5,217.27,0.0595,0.32126,0.003013
2019-07-23,9888.7,211.87,0.0557,0.30886,0.002882
2019-07-24,9804.3,215.44,0.0588,0.31545,0.002902
2019-07-25,9945.3,217.65,0.0585,0.31333,0.002949
2019-07-26,9831.0,217.83,0.0626,0.32336,0.00295
2019-07-27,9492.1,206.62,0.0599,0.30993,0.002863
2019-07-28,9727.8,210.37,0.0593,0.3117,0.002869
2019-07-29,9580.9,209.82,0.0604,0.31016,0.002838
2019-07-30,9580.7,208.49,0.0598,0.31819,0.00277
2019-07-31,10082.0,217.23,0.06,0.31966,0.002897
2019-08-01,10380.0,216.37,0.0586,0.31565,0.002929
2019-08-02,10520.1,216.54,0.0574,0.31163,0.002914
2019-08-03,10815.7,220.89,0.0577,0.31601,0.002922
2019-08-04,10934.6,220.72,0.0561,0.31831,0.002938
2019-08-05,11816.8,232.45,0.0565,0.32211,0.003047
2019-08-06,11480.9,225.63,0.0535,0.31193,0.002952
2019-08-07,12013.9,224.66,0.0519,0.31104,0.002961
2019-08-08,12191.6,220.16,0.0522,0.30838,0.002933
2019-08-09,12089.8,209.49,0.0477,0.29651,0.0029
2019-08-10,11314.5,205.93,0.052,0.29925,0.002805
2019-08-11,11517.2,215.83,0.055,0.30287,0.002909
2019-08-12,11394.2,210.45,0.053,0.30067,0.002883
2019-08-13,10892.9,207.68,0.0526,0.2979,0.002856
2019-08-14,10049.4,186.56,0.0472,0.26313,0.002789
2019-08-15,10303.4,187.8,0.0473,0.2641,0.002667
2019-08-16,10335.6,184.55,0.0467,0.26061,0.002726
2019-08-17,10218.1,184.81,0.0474,0.26544,0.002687
2019-08-18,10312.7,193.68,0.0506,0.2829,0.002748
2019-08-19,10910.7,201.64,0.05,0.28184,0.002814
2019-08-20,10752.6,196.14,0.0492,0.27423,0.002773
2019-08-21,10141.5,187.24,0.0473,0.26592,0.002689
2019-08-22,10105.0,190.29,0.0493,0.27053,0.002758
2019-08-23,10388.7,193.43,0.0497,0.27669,0.002748
2019-08-24,10131.0,190.15,0.0501,0.27137,0.002705
2019-08-25,10136.3,186.3,0.0495,0.26953,0.002719
2019-08-26,10371.8,188.34,0.0496,0.27038,0.002714
2019-08-27,10184.8,186.58,0.0499,0.26952,0.002676
2019-08-28,9729.4,172.85,0.0459,0.25636,0.002579
2019-08-29,9491.0,168.66,0.0445,0.25685,0.002495
2019-08-30,9585.4,168.16,0.0447,0.25551,0.002538
2019-08-31,9594.4,171.62,0.0448,0.25759,0.002679
2019-09-01,9729.3,169.72,0.0444,0.2559,0.002572
2019-09-02,10348.8,178.11,0.0453,0.26087,0.002637
2019-09-03,10612.3,178.81,0.0467,0.26253,0.002623
2019-09-04,10568.2,174.79,0.0454,0.25845,0.00289
2019-09-05,10566.9,173.83,0.0444,0.25618,0.002512
2019-09-06,10309.3,169.15,0.0442,0.25139,0.002572
2019-09-07,10461.1,177.74,0.046,0.25999,0.002536
2019-09-08,10402.8,181.44,0.0465,0.2623,0.00258
2019-09-09,10309.0,180.65,0.0468,0.25865,0.002481
2019-09-10,10105.4,180.05,0.0465,0.25867,0.002478
2019-09-11,10162.5,178.47,0.0449,0.25517,0.00246
2019-09-12,10415.1,180.87,0.0454,0.25406,0.002462
2019-09-13,10342.1,181.11,0.0457,0.25527,0.002471
2019-09-14,10337.3,188.16,0.0464,0.26128,0.002476
2019-09-15,10311.5,189.1,0.0466,0.26027,0.002517
2019-09-16,10255.5,197.32,0.047,0.26103,0.002502
2019-09-17,10195.7,207.77,0.0489,0.28525,0.002617
2019-09-18,10164.7,210.43,0.0531,0.31348,0.002746
2019-09-19,10250.5,220.21,0.0523,0.30065,0.002739
2019-09-20,10172.7,218.0,0.0524,0.29373,0.002725
2019-09-21,9993.0,215.22,0.0518,0.28968,0.002681
2019-09-22,10031.6,211.13,0.0489,0.27639,0.002649
2019-09-23,9702.2,201.18,0.0462,0.26751,0.002583
2019-09-24,8513.9,166.29,0.0372,0.23336,0.002255
2019-09-25,8432.4,168.92,0.0391,0.24571,0.002263
